10000 481 321
142 12 61 4
284 214 5000 0
245 220 5000 4
439 152 5000 0
343 237 5000 1
50 101 656 3
398 284 5000 2
240 136 5000 3
14 167 4873 1
115 92 5000 4
289 19 250 0
362 97 5000 0
419 25 2062 0
448 69 3356 4
130 70 975 2
288 96 5000 2
123 30 1517 2
78 308 5000 4
76 186 5000 3
21 256 2189 3
340 37 5000 5
194 28 5000 5
336 164 5000 1
55 250 5000 1
131 7 2694 1
60 64 654 2
373 224 5000 4
221 314 5000 2
2 157 462 1
297 169 5000 3
239 9 284 1
233 28 1814 5
215 316 4063 1
99 211 5000 2
168 158 5000 1
91 110 2077 3
240 259 5000 5
188 272 5000 4
317 130 5000 2
69 24 5000 1
453 40 5000 1
315 108 5000 5
330 53 4048 1
331 86 5000 0
261 258 5000 4
393 284 946 4
115 124 5000 0
229 46 5000 0
375 205 3343 3
338 90 5000 1
57 277 5000 1
415 200 5000 3
276 126 5000 3
49 249 5000 3
150 58 5000 5
454 306 5000 0
169 307 4454 2
11 87 3972 5
88 196 5000 0
278 262 5000 4
368 27 5000 3
26 4 1665 2
394 221 819 5
480 291 5000 4
191 32 5000 5
415 45 2157 1
339 126 5000 4
10 113 671 1
389 243 5000 0
21 61 549 2
89 37 4895 0
441 299 2048 0
351 194 5000 5
186 164 5000 2
447 161 5000 2
127 165 5000 0
324 82 5000 0
182 304 5000 3
249 19 5000 5
472 5 2330 4
103 218 5000 0
174 73 5000 5
116 306 5000 3
222 237 5000 3
1 263 1659 0
39 276 5000 1
55 124 745 1
222 75 5000 4
294 275 5000 0
478 94 5000 3
406 148 2198 2
112 207 5000 5
222 95 5000 4
290 173 5000 5
395 96 5000 5
69 317 920 5
409 88 5000 2
335 187 5000 3
39 58 1813 5
209 21 3799 0
407 105 5000 1
315 144 5000 1
15 78 82 2
152 134 5000 2
372 50 5000 1
425 164 5000 4
152 317 5000 0
11 311 5000 1
298 64 5000 5
327 305 5000 1
127 242 5000 4
422 101 5000 5
432 82 1460 3
271 186 5000 4
61 35 5000 2
235 14 974 4
167 30 5000 4
28 61 1667 3
74 62 5000 4
241 64 5000 3
35 46 5000 2
443 52 2580 2
40 9 3230 1
255 82 5000 1
45 87 5000 1
142 300 5000 2
363 31 5000 2
428 229 5000 4
69 198 5000 4
35 149 4252 3
362 279 5000 5
259 32 1449 4
114 173 5000 0
89 176 5000 1
395 87 5000 0
232 82 5000 3
150 287 5000 2
132 21 2394 2
386 171 5000 1
105 131 5000 3
3 278 3882 0
366 38 5000 1
214 191 5000 4
466 190 5000 4
154 142 5000 0
461 50 1164 0
432 100 5000 5
392 85 5000 1
283 9 3357 3
154 158 5000 0
116 285 5000 4
251 29 5000 1
34 282 5000 1
449 194 4994 5
459 250 2066 3
361 83 5000 4
142 244 5000 5
264 236 2658 3
19 131 5000 1
408 184 5000 3
316 126 5000 5
31 264 5000 5
154 159 5000 0
331 156 5000 3
126 164 5000 1
384 224 5000 4
401 217 5000 5
356 287 3618 3
105 201 5000 2
150 239 1020 3
55 194 5000 2
437 2 943 1
143 277 5000 1
389 216 4722 0
89 96 5000 5
248 313 5000 3
300 23 5000 2
455 45 5000 0
54 134 5000 5
394 254 5000 0
154 230 5000 0
418 30 223 0
246 238 5000 0
255 141 5000 4
175 61 5000 1
317 282 5000 3
199 168 5000 0
152 176 5000 2
105 164 5000 3
358 174 5000 5
427 77 5000 3
65 239 5000 1
214 262 5000 2
242 200 4430 1
68 2 920 5
1 297 2808 3
116 92 5000 5
424 113 3389 4
227 20 5000 2
48 161 5000 3
125 140 110 2
95 177 5000 0
239 54 5000 5
284 4 1845 5
159 12 4012 5
207 31 958 4
347 225 5000 1
99 33 2861 5
197 45 3977 2
179 39 5000 3
101 254 5000 5
149 242 5000 3
144 114 5000 1
150 154 5000 4
190 16 4936 0
385 79 5000 0
235 101 5000 0
240 225 5000 0
90 89 2058 3
479 208 5000 0
87 289 5000 4
462 105 3068 1
354 221 5000 4
290 26 4189 2
321 118 5000 4
200 155 5000 0
435 253 3691 5
478 9 3463 0
387 8 120 3
135 305 5000 2
17 107 478 5
196 51 5000 0
452 215 499 4
221 23 4253 4
246 180 5000 0
399 247 5000 0
9 25 2677 2
304 85 5000 5
360 50 5000 3
410 202 5000 0
414 96 5000 5
324 273 5000 4
70 119 299 3
47 176 5000 0
53 29 2440 1
448 22 5000 0
240 131 5000 2
37 44 5000 0
112 286 5000 5
455 6 2600 4
7 247 5000 3
246 201 5000 3
82 132 5000 4
52 93 904 3
138 271 5000 5
278 181 960 2
143 24 5000 4
467 185 5000 5
466 125 5000 3
19 125 4358 0
313 190 5000 3
430 306 93 0
109 141 5000 3
217 231 5000 3
369 107 5000 4
36 286 5000 4
268 134 5000 5
154 90 5000 3
233 104 5000 4
440 284 5000 1
189 254 5000 1
16 302 5000 1
84 251 5000 0
435 140 5000 2
458 310 5000 3
233 264 5000 0
50 46 678 2
179 63 5000 5
231 309 5000 3
320 135 5000 1
148 46 5000 1
239 201 2443 1
382 115 5000 5
259 79 5000 4
296 96 5000 2
99 212 3142 5
479 289 69 5
337 89 5000 1
90 203 5000 4
307 153 5000 4
23 310 5000 5
454 5 2312 1
48 126 5000 3
237 195 5000 5
227 91 5000 0
469 191 5000 0
353 16 1369 5
378 158 5000 2
279 232 5000 4
432 308 5000 2
84 260 5000 4
196 86 5000 1
241 24 678 2
282 71 5000 1
274 95 5000 1
147 234 5000 4
410 259 5000 2
318 53 5000 0
91 221 5000 5
347 80 5000 0
159 143 5000 3
372 295 5000 3
276 287 5000 1
198 55 5000 0
129 143 5000 3
252 235 5000 4
335 241 5000 0
187 140 5000 2
15 179 5000 0
179 144 5000 2
7 270 640 2
434 206 2051 5
87 173 5000 2
24 187 4187 1
278 140 5000 1
148 68 5000 2
439 51 5000 2
466 286 3251 5
146 162 5000 5
212 218 5000 5
135 283 5000 0
143 302 5000 0
344 114 5000 2
427 274 481 0
224 266 5000 4
393 181 5000 4
264 269 5000 0
146 18 5000 0
379 20 5000 4
161 245 4242 4
98 165 5000 0
132 309 5000 2
397 214 5000 3
346 78 5000 4
280 226 5000 3
475 139 2925 2
171 208 5000 0
322 8 3105 3
348 77 5000 4
262 111 5000 1
204 29 5000 4
157 19 4942 3
310 299 5000 0
429 192 678 3
142 50 5000 0
53 13 4184 3
295 98 5000 2
4 257 5000 1
114 262 5000 0
111 228 5000 2
34 130 4465 4
164 271 5000 1
410 275 3639 0
226 245 5000 3
326 159 5000 2
224 250 3489 2
101 231 5000 3
191 106 5000 5
196 159 5000 2
358 280 5000 0
477 24 5000 5
447 133 5000 5
80 165 5000 3
291 44 5000 3
444 219 1062 1
220 309 5000 0
104 70 5000 1
94 47 5000 4
241 95 5000 5
225 67 5000 1
264 190 5000 0
176 9 3308 4
25 239 5000 5
415 16 822 3
105 67 5000 0
432 59 2383 4
73 20 5000 5
435 194 479 1
458 66 3690 2
479 232 3616 4
51 98 2057 1
332 233 5000 1
371 41 5000 1
100 115 5000 3
157 134 5000 3
431 120 3223 5
447 285 3082 5
8 271 1050 3
142 125 5000 3
278 197 656 5
191 8 93 0
454 51 5000 1
198 37 5000 1
442 18 684 0
386 164 2719 5
281 251 5000 3
249 175 5000 0
466 86 5000 4
49 27 5000 1
106 102 5000 1
93 104 2077 0
234 234 5000 3
158 224 3345 2
419 58 2470 1
38 3 1297 1
414 311 5000 0
134 76 5000 0
303 179 4027 0
369 252 5000 5
395 200 4167 2
136 35 36 2
300 274 5000 0
423 217 5000 1
226 115 5000 4
174 54 5000 5
302 154 5000 3
55 68 3003 4
131 295 5000 0
467 238 4881 1
31 236 5000 3
31 133 5000 2
132 245 5000 5
132 266 5000 2
117 35 5000 5
146 218 5000 1
234 47 5000 0
121 293 3977 5
347 216 5000 0
50 254 5000 5
270 18 2423 0
75 234 5000 1
323 282 5000 4
427 171 776 3
291 72 5000 0
197 276 2233 1
41 308 5000 5
94 315 5000 0
403 312 98 1
133 248 5000 2
405 258 5000 0
130 295 5000 4
128 74 1696 4
388 105 3639 2
406 178 5000 5
164 230 5000 1
51 300 5000 4
130 79 5000 1
312 135 5000 3
273 10 1300 2
111 85 5000 1
424 253 2551 3
287 179 5000 4
360 95 5000 0
247 136 5000 3
383 182 5000 2
404 1 805 1
180 71 5000 5
260 290 563 5
464 121 2960 1
145 193 5000 4
90 105 333 5
363 95 5000 2
476 25 1225 1
315 175 5000 3
446 306 5000 0
384 142 5000 0
462 128 2815 1
382 313 5000 2
26 17 5000 1
314 109 5000 0
307 212 5000 1
209 251 3294 1
340 46 1354 1
271 305 939 2
43 68 1369 1
347 206 5000 0
318 97 5000 1
451 319 521 2
135 31 5000 3
91 270 3621 4
372 29 5000 5
384 100 5000 3
373 304 5000 0
71 9 341 2
227 287 5000 0
394 285 5000 1
59 15 4632 1
294 303 5000 2
281 110 5000 2
157 199 5000 5
186 318 4013 0
57 111 5000 5
33 84 2661 2
452 260 3109 3
222 113 5000 2
410 73 4528 0
92 206 5000 0
355 28 5000 1
225 291 5000 3
431 177 5000 0
222 224 5000 1
367 272 5000 2
380 276 4495 3
389 189 645 3
118 77 5000 5
13 232 5000 1
346 6 2529 2
1 251 5000 5
444 303 1694 5
167 176 5000 1
475 121 5000 4
353 148 5000 2
358 230 5000 5
238 66 5000 5
366 228 5000 3
190 205 5000 5
299 193 5000 0
244 27 3826 3
359 31 5000 5
360 276 5000 2
388 275 4491 0
256 24 5000 0
82 271 5000 1
340 35 5000 5
14 136 5000 1
68 128 5000 4
189 170 5000 4
9 116 2086 0
266 44 5000 0
276 289 5000 3
135 1 561 0
41 277 5000 5
16 18 749 5
28 243 5000 5
146 253 5000 3
180 224 5000 5
375 211 4263 1
387 223 2167 4
155 137 5000 3
249 282 5000 3
203 31 5000 3
106 97 4926 3
281 23 5000 2
353 40 5000 4
157 102 5000 4
34 314 5000 0
161 129 5000 5
113 199 5000 5
290 139 5000 1
243 195 5000 0
23 76 128 5
330 33 4897 4
276 123 5000 1
142 126 5000 4
162 83 5000 4
40 246 5000 4
436 228 2532 1
66 289 1342 2
97 167 5000 2
207 114 5000 3
165 181 5000 4
390 297 3857 5
244 47 5000 3
199 246 3247 5
174 219 5000 3
97 233 218 5
181 104 5000 1
434 212 2529 4
123 12 1275 2
207 222 3743 2
380 33 5000 2
441 177 5000 1
369 159 5000 0
32 56 1090 1
134 249 5000 5
54 276 5000 5
54 139 5000 5
192 249 5000 4
61 314 5000 2
311 19 936 5
258 183 5000 2
262 293 639 1
422 298 5000 2
197 74 5000 4
223 1 644 0
27 19 4702 0
228 320 1819 0
0 72 5000 2
444 47 5000 3
366 318 5000 3
274 36 5000 3
428 219 2112 0
384 270 5000 3
468 159 5000 5
86 212 5000 3
318 235 5000 5
275 240 1457 5
322 28 5000 5
302 21 3602 4
79 253 5000 5
383 148 5000 2
381 64 5000 2
37 227 5000 3
331 145 5000 5
352 298 5000 5
403 33 1312 3
58 76 5000 5
301 277 5000 2
455 221 5000 2
454 133 5000 3
335 55 5000 2
159 180 5000 2
211 144 5000 0
61 74 3803 2
280 33 234 3
227 166 5000 2
467 277 5000 4
124 246 5000 0
313 197 4225 2
458 40 5000 5
188 100 5000 2
61 134 5000 3
66 64 516 2
129 197 5000 1
121 260 5000 4
127 63 5000 0
16 135 5000 0
4 18 5000 3
294 154 5000 4
199 178 5000 2
85 148 5000 0
408 296 5000 1
256 224 22 4
325 299 5000 5
210 129 5000 0
436 234 3832 3
453 45 5000 4
315 216 5000 2
136 251 5000 1
229 21 1959 4
335 281 5000 5
420 171 5000 5
242 56 5000 3
95 221 222 4
316 27 5000 2
336 258 5000 5
92 151 5000 2
18 118 5000 0
152 152 5000 3
226 33 475 1
291 107 5000 4
193 23 3496 0
30 181 5000 4
62 159 5000 5
218 10 3574 0
390 260 5000 2
201 285 5000 5
380 132 5000 1
297 207 5000 4
208 104 5000 5
366 92 5000 5
472 17 5000 2
213 67 5000 2
62 183 5000 5
257 186 5000 4
416 231 5000 1
190 232 5000 3
277 214 5000 4
39 206 4267 4
123 319 5000 0
101 293 5000 3
285 118 5000 0
222 278 5000 0
210 211 5000 1
215 190 5000 5
272 115 5000 1
99 221 3878 2
283 298 5000 2
262 31 5000 5
63 120 1851 4
435 228 914 5
266 309 5000 0
459 221 3334 3
402 2 1205 3
394 186 1694 2
85 233 5000 1
9 229 5000 4
350 174 5000 2
77 163 3858 1
243 222 5000 3
283 253 5000 1
9 121 5000 2
209 30 5000 2
243 245 5000 1
420 257 5000 2
114 283 5000 1
25 247 5000 2
51 63 1726 1
363 145 5000 2
17 225 3636 0
453 122 1172 3
81 142 5000 0
434 107 2722 1
461 187 5000 3
3 108 5000 4
57 186 5000 3
452 161 5000 0
256 256 5000 4
72 169 2186 3
100 154 5000 5
64 84 963 0
59 170 5000 4
401 130 5000 1
61 57 1348 4
344 11 3883 4
200 181 4461 3
267 162 5000 5
78 295 3487 3
355 160 5000 4
277 287 5000 0
164 123 5000 3
197 288 5000 2
284 174 5000 0
185 104 5000 0
303 94 5000 0
130 229 5000 4
182 89 5000 2
410 179 5000 2
336 317 5000 5
451 71 3602 1
475 248 522 2
195 18 4221 5
328 132 5000 4
283 69 5000 2
311 262 5000 1
8 231 4429 2
159 113 5000 0
232 56 5000 4
425 37 3617 2
473 203 5000 5
100 84 3497 1
278 154 5000 3
212 192 5000 2
449 117 1698 1
240 175 5000 2
250 317 1023 3
62 166 5000 0
351 31 5000 5
173 160 5000 0
342 316 5000 5
341 319 5000 4
13 76 1736 1
9 240 5000 2
463 243 60 2
456 227 5000 4
126 80 4725 5
432 296 2527 2
297 5 2201 5
341 57 5000 0
338 63 4227 1
232 132 5000 5
98 308 5000 2
386 165 5000 5
372 273 5000 1
218 45 2431 4
381 57 5000 3
61 314 5000 5
23 95 3480 4
463 227 5000 1
113 77 4892 2
468 32 5000 3
296 259 5000 2
374 97 5000 2
182 318 1161 3
131 155 5000 5
448 294 5000 4
160 122 5000 0
182 297 5000 1
266 137 5000 3
185 263 5000 5
378 295 1062 3
196 52 5000 5
351 90 4310 0
466 193 734 0
300 56 3793 0
268 57 5000 2
238 249 5000 5
246 92 5000 1
56 234 5000 3
417 316 3758 5
367 230 5000 4
364 270 5000 1
110 149 5000 0
67 58 3494 3
26 210 5000 2
142 211 5000 1
275 42 5000 2
286 75 5000 3
363 133 5000 0
350 204 5000 2
132 67 5000 5
170 136 5000 5
45 26 492 1
65 168 5000 4
47 204 5000 1
20 43 1038 3
323 249 5000 5
271 51 5000 5
255 10 2157 4
133 92 5000 5
324 103 5000 0
333 225 5000 3
296 247 5000 1
289 248 5000 4
258 40 5000 4
184 289 3280 1
263 253 5000 2
232 226 5000 5
389 215 4660 0
308 270 5000 2
86 245 5000 4
392 26 3934 4
10 99 5000 0
301 144 5000 4
270 177 5000 1
455 31 3408 5
382 230 5000 5
337 252 5000 5
73 131 5000 5
441 193 5000 0
139 298 5000 0
375 223 5000 2
319 131 5000 1
210 36 5000 3
382 106 5000 0
73 304 5000 0
68 22 5000 2
222 54 5000 5
421 52 1448 0
449 252 974 0
35 318 1317 1
268 295 17 2
51 72 37 0
341 60 5000 1
418 56 5000 4
261 131 5000 2
189 38 5000 5
186 9 919 0
351 85 5000 3
77 232 5000 1
143 179 5000 2
363 199 4060 2
424 4 1948 0
342 10 1539 3
372 262 5000 5
91 238 5000 1
312 284 5000 4
197 147 5000 1
214 178 5000 0
89 179 5000 2
68 29 1651 2
358 170 5000 0
326 298 5000 5
458 185 5000 0
91 244 5000 4
452 291 5000 0
85 195 5000 4
377 178 5000 5
359 315 2091 3
133 90 5000 4
431 61 491 4
305 63 3388 2
199 117 5000 3
450 63 4640 4
243 172 5000 3
332 68 5000 0
280 316 5000 5
310 72 5000 4
227 199 5000 5
297 13 2423 0
133 249 5000 4
463 109 5000 1
180 177 5000 4
173 172 5000 1
419 123 5000 2
402 316 1948 0
29 143 5000 4
19 233 5000 4
24 294 5000 2
349 288 5000 5
0 287 3639 3
87 263 3347 1
222 283 5000 1
166 171 5000 3
174 267 1651 0
7 291 5000 5
329 11 3881 3
300 307 5000 4
428 164 4337 0
94 73 5000 2
374 90 5000 3
176 33 5000 1
399 243 5000 1
131 80 5000 3
475 303 5000 0
455 56 2198 5
383 286 5000 0
160 72 5000 5
164 92 5000 1
202 65 5000 2
56 157 5000 3
246 288 339 3
386 212 5000 1
383 212 2689 1
370 172 5000 1
455 58 1111 4
14 11 139 3
276 140 5000 1
9 156 4062 3
93 171 5000 1
345 184 5000 0
278 14 4495 3
354 268 5000 2
82 3 77 1
176 14 3489 4
175 193 5000 3
64 0 64 4
151 149 5000 4
183 191 5000 1
420 120 4248 2
419 101 5000 2
153 112 5000 3
69 108 551 4
267 194 4636 4
399 279 5000 0
410 254 5000 0
178 24 5000 0
142 55 1321 2
284 76 5000 0
358 40 5000 1
96 74 4168 2
156 300 5000 3
241 103 5000 5
457 225 1040 3
271 287 5000 5
132 234 5000 2
56 131 5000 5
315 311 5000 3
213 60 5000 5
19 119 1652 4
314 84 5000 2
246 41 5000 4
361 5 2246 3
453 202 212 2
234 103 5000 5
357 179 4540 2
439 135 4083 2
47 251 5000 5
49 133 341 1
479 299 5000 1
77 144 5000 1
17 277 5000 0
55 135 5000 3
160 181 5000 0
28 98 35 5
95 202 5000 4
301 133 5000 1
233 94 5000 1
314 59 94 5
245 140 5000 1
185 254 5000 4
86 223 2550 2
329 166 5000 0
317 104 5000 5
278 225 592 4
238 150 5000 1
173 31 5000 5
22 171 5000 2
171 209 5000 5
243 109 5000 2
164 193 5000 5
4 108 5000 1
159 199 5000 2
373 115 5000 3
51 296 5000 4
390 139 5000 0
98 113 5000 5
364 23 1552 3
259 43 5000 2
451 48 5000 5
470 296 413 4
428 154 5000 0
54 20 336 2
96 260 5000 1
86 208 5000 3
23 236 5000 1
407 76 5000 1
265 178 5000 2
403 79 5000 1
190 176 5000 3
173 215 5000 5
110 250 5000 0
206 53 5000 5
43 150 1503 0
90 100 5000 3
254 151 5000 3
262 164 5000 5
145 7 2704 0
147 272 5000 3
461 85 5000 1
311 214 4746 3
386 286 1085 0
274 192 4634 5
340 205 5000 4
288 88 5000 5
66 54 5000 5
270 61 5000 2
438 75 5000 0
79 246 5000 0
7 22 5000 5
393 271 5000 2
468 43 5000 4
224 300 5000 0
389 178 5000 3
169 217 5000 3
287 205 5000 5
109 250 4242 3
479 187 2349 0
232 167 5000 5
339 55 5000 5
194 91 5000 1
412 287 4993 0
0 200 3601 0
359 262 5000 5
383 281 5000 3
387 262 5000 3
34 57 1276 4
211 35 5000 1
174 78 5000 5
79 226 5000 5
307 87 5000 4
257 306 779 5
288 156 5000 4
328 278 5000 1
44 37 5000 2
87 134 3104 3
49 239 5000 5
118 101 5000 3
14 12 3958 2
165 112 5000 3
218 247 1695 0
231 79 5000 1
240 131 5000 4
26 311 5000 4
468 79 5000 5
287 32 5000 3
412 59 3483 2
433 106 3151 5
200 159 5000 1
422 183 5000 5
98 298 5000 3
362 314 5000 0
160 265 5000 5
223 300 3602 3
147 35 5000 5
363 97 5000 1
86 285 5000 3
374 72 5000 5
180 50 5000 1
413 272 4746 4
334 193 5000 0
327 208 5000 0
157 144 5000 4
366 123 5000 1
13 137 271 4
370 72 2250 2
343 114 5000 0
387 57 4534 0
90 304 5000 1
408 291 5000 3
40 18 4005 5
425 264 5000 2
196 205 5000 1
405 303 5000 0
332 211 5000 2
446 26 5000 5
317 93 5000 5
69 41 5000 4
421 20 5000 0
159 233 5000 3
466 30 2817 2
385 292 5000 5
408 12 456 4
7 285 4516 2
129 45 3933 2
238 21 5000 3
262 141 5000 2
162 17 5000 1
54 95 5000 3
184 19 4969 3
323 249 5000 2
472 119 5000 2
241 303 5000 5
257 306 779 4
168 11 484 1
310 245 5000 3
277 244 3759 5
403 205 5000 2
286 220 5000 1
472 138 352 5
4 198 5000 0
195 37 5000 3
67 167 5000 4
62 73 2384 5
6 43 253 5
145 5 2089 2
365 135 5000 4
178 28 5000 1
300 115 5000 4
199 201 5000 0
445 161 3621 3
147 247 5000 1
318 300 5000 1
132 84 5000 2
127 179 5000 1
60 64 654 5
215 56 5000 2
112 129 5000 4
330 239 5000 3
479 33 3177 3
280 194 5000 5
111 39 3774 5
365 278 5000 4
301 178 3233 1
328 311 5000 3
372 197 1696 0
94 263 5000 3
201 320 3861 5
264 93 5000 5
27 29 1290 2
392 59 5000 1
66 318 5000 1
316 34 3520 1
350 118 5000 4
283 263 5000 1
66 126 2875 1
232 83 5000 2
51 54 3002 0
336 187 5000 3
226 29 4005 5
193 145 5000 5
190 203 5000 4
464 236 3543 3
339 19 3081 2
204 228 5000 3
354 172 5000 0
275 87 5000 3
472 2 1266 4
338 250 5000 1
435 22 1915 2
32 94 3830 2
111 153 5000 4
67 293 1771 4
433 24 5000 2
370 237 5000 1
90 179 5000 2
337 99 5000 0
461 111 5000 0
288 290 5000 4
328 205 5000 5
181 100 5000 3
17 260 1102 0
218 25 5000 2
122 118 5000 3
65 65 3145 0
223 224 5000 4
189 99 5000 1
434 177 2845 5
396 265 5000 3
83 97 5000 2
346 200 5000 0
333 177 5000 2
150 203 5000 3
128 165 5000 2
420 42 5000 3
448 54 4285 3
438 263 3619 1
0 74 3584 2
241 112 5000 3
65 217 5000 0
127 104 5000 3
273 303 4513 1
273 47 3494 5
310 131 5000 0
408 136 5000 4
99 84 193 0
79 177 5000 4
22 309 5000 0
129 7 2693 5
145 171 5000 0
334 97 5000 1
323 73 5000 4
163 102 5000 5
76 230 5000 5
331 242 5000 2
161 139 5000 5
252 80 5000 0
371 160 5000 5
58 262 5000 2
415 57 5000 2
225 134 5000 1
151 73 5000 0
428 169 5000 0
81 280 18 3
227 110 5000 5
316 141 5000 3
54 305 5000 3
298 281 5000 3
295 42 1874 2
436 200 5000 1
371 98 5000 0
191 160 5000 1
223 217 5000 3
29 99 5000 5
340 55 5000 2
352 19 5000 5
449 214 5000 1
432 234 5000 4
136 90 5000 4
293 5 2198 0
179 243 5000 2
6 179 5000 4
276 200 5000 2
450 256 5000 2
124 280 5000 3
409 143 5000 1
372 140 5000 1
365 196 39 4
416 15 4818 4
198 226 5000 4
106 177 5000 3
452 196 5000 0
253 194 2668 1
9 160 5000 3
174 236 5000 4
121 201 5000 0
46 131 5000 4
274 50 5000 1
119 168 5000 1
365 2 1177 3
64 59 5000 4
360 188 3158 2
144 217 5000 5
281 96 5000 2
274 71 5000 1
265 63 5000 3
454 129 5000 4
137 94 5000 2
251 181 5000 4
141 294 5000 4
255 115 5000 0
16 220 5000 5
308 207 1373 4
267 303 5000 3
476 10 3713 2
235 31 2815 1
464 82 5000 5
48 125 5000 4
236 102 5000 2
342 227 5000 3
192 218 5000 4
374 90 5000 4
240 188 5000 1
109 161 5000 2
400 313 273 0
103 209 5000 1
133 38 708 1
103 89 5000 2
425 260 5000 4
456 225 5000 5
173 29 5000 1
134 123 5000 3
181 104 5000 1
84 14 1325 3
60 41 656 3
175 93 5000 0
15 232 5000 1
279 106 5000 4
137 264 5000 5
340 299 5000 1
173 222 5000 5
196 295 5000 0
47 115 2368 0
462 100 5000 3
215 101 5000 3
414 91 5000 5
228 304 5000 4
26 73 1236 3
119 132 5000 3
251 135 5000 4
402 224 5000 5
468 20 5000 5
199 41 3918 0
360 180 5000 4
163 59 5000 2
235 189 5000 4
312 204 4358 4
46 143 5000 2
325 239 5000 0
47 67 4970 4
137 14 2111 2
394 146 5000 3
151 245 5000 5
88 35 920 1
341 143 5000 4
298 199 5000 2
335 79 5000 3
67 1 506 2
185 239 5000 3
75 20 1719 0
30 46 4291 2
37 261 5000 1
274 27 5000 3
292 220 5000 4
271 220 4515 5
222 188 5000 3
150 13 3005 3
237 88 5000 0
258 4 1089 4
196 194 5000 0
125 68 3288 3
313 119 5000 5
299 31 2049 0
380 257 5000 5
290 210 3850 5
399 234 5000 4
266 40 5000 3
116 230 5000 0
35 315 832 3
380 217 747 2
150 265 3082 0
403 22 1405 0
159 54 5000 0
132 105 5000 1
284 225 5000 5
161 117 5000 3
53 116 3643 5
323 115 5000 0
204 192 5000 2
263 191 5000 0
214 287 5000 0
67 166 5000 3
410 110 5000 0
417 159 5000 5
150 198 5000 0
308 166 5000 4
297 4 1855 5
405 236 5000 0
2 256 5000 0
179 262 3863 3
223 315 5000 2
114 99 5000 0
264 246 5000 2
317 319 5000 2
209 306 1318 1
230 112 5000 3
263 289 3484 5
43 247 5000 1
107 123 5000 2
309 215 5000 2
104 137 5000 0
390 230 5000 3
32 283 5000 1
172 86 5000 5
236 307 5000 1
268 36 5000 4
397 108 5000 3
249 318 5000 3
364 105 5000 0
42 153 5000 2
290 170 5000 1
43 279 5000 3
310 187 5000 4
471 310 5000 5
199 206 5000 0
301 37 5000 1
236 254 5000 3
253 9 705 0
454 179 761 3
293 165 5000 4
58 146 243 5
272 55 5000 4
249 270 5000 3
101 242 5000 2
142 179 5000 4
270 148 5000 5
391 77 5000 0
421 52 1448 1
68 260 2718 4
68 157 5000 0
450 83 5000 5
317 269 5000 4
343 188 5000 0
341 49 5000 4
157 284 5000 5
241 141 5000 1
467 244 521 4
36 19 4295 1
337 188 5000 0
66 41 5000 0
137 52 2394 2
157 61 5000 3
333 205 3651 4
404 101 5000 0
300 245 5000 5
225 24 5000 4
175 83 5000 4
161 248 2537 4
125 103 5000 4
303 307 5000 3
376 105 5000 5
386 310 404 4
313 278 5000 0
78 146 3973 4
310 214 5000 2
169 129 5000 5
159 211 5000 1
241 27 5000 1
154 136 5000 0
241 200 5000 5
63 285 3672 0
320 189 5000 5
361 33 5000 3
120 103 5000 1
267 110 5000 0
20 5 2013 3
473 172 3869 2
123 17 2128 3
41 188 5000 0
402 277 3412 5
15 282 724 2
268 315 5000 4
223 297 3520 3
111 278 4732 0
173 170 5000 5
29 15 4625 3
313 190 5000 0
250 191 5000 0
310 125 5000 1
362 97 5000 0
474 160 1820 2
23 67 2627 0
99 148 5000 4
327 300 5000 5
374 208 5000 0
379 238 5000 4
217 267 5000 3
38 177 5000 3
316 51 2691 5
190 137 5000 5
191 251 5000 0
447 282 2579 5
465 63 1371 4
172 158 5000 4
143 315 5000 1
316 278 5000 4
240 266 5000 4
117 310 5000 4
223 301 5000 2
177 260 5000 2
201 47 5000 1
182 76 5000 4
238 256 2601 1
66 167 5000 2
262 17 3980 1
379 186 5000 4
165 112 5000 4
195 36 4735 1
142 67 5000 5
369 315 5000 5
365 80 5000 2
181 138 5000 0
413 320 272 1
167 52 5000 4
79 39 5000 3
451 256 1666 1
120 51 5000 1
464 193 5000 5
139 299 5000 1
161 58 5000 1
413 289 5000 1
392 286 5000 4
428 250 880 0
465 271 553 3
465 165 5000 4
5 88 5000 1
338 94 5000 4
457 48 94 1
324 159 5000 5
38 110 1770 5
199 286 5000 1
58 264 5000 5
474 53 5000 4
473 302 5000 0
143 275 5000 4
394 271 3295 5
87 254 5000 2
229 106 5000 4
394 252 5000 0
218 193 5000 4
1 3 342 3
58 184 5000 0
6 175 2122 2
436 305 5000 1
121 227 5000 1
13 114 5000 1
51 304 242 2
44 118 5000 5
464 209 2519 1
2 175 85 5
378 176 5000 2
311 271 5000 1
442 211 5000 4
49 270 5000 0
76 114 4328 2
324 270 5000 1
468 135 324 2
438 51 4728 3
316 177 5000 5
170 276 5000 4
478 82 5000 0
147 0 140 4
102 271 5000 1
419 110 5000 0
252 230 5000 4
329 5 564 1
338 163 5000 2
199 255 5000 4
83 253 5000 4
303 8 3098 5
131 121 5000 0
405 265 5000 4
315 235 5000 5
234 60 5000 5
58 7 2660 1
170 301 5000 5
463 317 1651 0
118 253 5000 3
15 175 5000 5
195 89 5000 3
371 318 275 4
279 89 5000 4
236 230 5000 3
253 238 5000 4
378 276 1056 5
334 311 5000 3
198 228 5000 5
