10000 500 500
133 413 1247 5
240 342 37 3
391 135 2 1
283 395 2 1
316 307 37 0
439 457 1 2
458 403 1 5
58 128 1 0
92 164 37 1
280 449 809 3
272 332 37 1
151 433 548 3
176 229 37 4
85 379 1247 5
170 87 1 4
260 23 2 1
428 344 1103 0
414 183 2 4
113 244 530 1
344 27 2 0
423 318 1207 1
22 23 1 4
305 446 2 5
303 19 1 3
73 42 2 1
273 275 2 1
14 310 1 1
74 496 1 4
306 406 2 0
247 286 2 4
415 414 1226 4
85 475 1247 1
351 2 1 5
63 225 1 2
287 405 2 5
232 36 25 0
498 496 1 0
110 330 1242 1
277 188 960 2
363 341 37 4
180 469 1095 5
237 274 2 0
63 218 1 4
484 171 1 2
326 291 2 3
90 246 2 4
67 83 2 0
408 405 1226 2
98 265 2 0
161 317 37 1
10 282 1 4
268 356 2 4
43 29 1 5
282 245 2 5
351 206 37 0
399 280 2 2
165 132 1 0
83 443 1247 0
434 359 1 5
393 485 1 5
251 232 37 2
345 209 37 2
154 183 2 2
73 184 2 3
354 108 37 1
241 48 2 3
326 74 3 1
426 287 1006 5
412 491 1 0
202 308 37 1
313 60 2 4
359 70 2 4
364 22 2 0
488 96 1 3
47 282 1 0
129 8 1 5
74 96 2 1
348 412 1006 3
385 235 37 2
271 484 1 3
0 424 1 3
237 160 6 4
73 398 1098 3
415 152 2 0
58 297 1 2
349 128 37 5
106 62 37 1
82 468 1247 5
262 439 37 4
222 86 37 3
441 164 1 1
59 434 1 0
72 373 1326 2
254 270 2 2
110 313 37 1
190 76 1 3
408 37 2 5
423 276 2 0
275 133 530 2
161 408 2 2
470 442 1 0
466 128 1 0
170 382 2 0
306 372 2 1
54 14 1 0
1 262 1 3
487 461 1 5
354 328 37 2
61 298 1 5
196 440 2 4
75 484 1 3
331 368 2 0
307 350 37 0
442 311 1 0
3 437 1 1
288 86 37 4
275 385 2 4
460 337 1 4
122 148 37 3
309 214 37 3
486 356 1 4
114 116 247 4
166 436 1095 5
262 206 37 2
279 61 2 1
142 64 1 3
376 341 37 0
40 110 1 3
474 425 1 4
177 452 1076 4
45 235 1 2
445 200 1 4
333 62 2 4
377 133 530 5
32 309 1 0
391 178 2 5
441 186 1 0
175 409 1362 0
421 460 1226 1
23 291 1 3
455 356 1 3
418 252 2 2
273 265 2 5
343 39 2 3
298 436 1430 4
356 467 1076 0
327 466 1076 5
347 330 37 4
24 212 1 4
295 234 37 3
235 4 1 4
272 135 2 5
469 41 1 1
29 126 1 0
31 492 1 4
117 204 37 0
151 353 1323 2
91 328 1231 1
185 120 37 4
154 25 2 4
484 392 1 2
19 48 1 2
184 292 2 1
5 263 1 5
281 161 2 3
303 67 2 3
435 378 1 5
404 346 1302 2
309 191 37 3
124 392 1120 1
333 133 530 4
149 49 1 3
224 153 37 1
212 219 37 1
293 493 1 4
88 56 37 4
122 377 1006 1
60 388 1 3
205 487 1 3
366 85 37 2
98 111 1 3
240 489 1 3
161 83 96 2
113 357 2 5
271 143 2 2
420 13 1 4
423 237 2 3
35 121 1 2
144 234 37 1
183 179 2 0
200 392 2 3
442 317 1 5
385 65 2 5
378 192 37 1
468 177 1 4
62 188 1 3
192 417 37 0
100 393 1120 4
450 262 1 1
359 60 2 0
216 35 16 1
51 495 1 2
243 48 2 1
364 67 2 3
89 215 37 3
100 481 1 5
138 397 1034 1
286 204 37 3
288 260 2 1
208 338 37 1
220 389 2 4
460 461 1 1
216 332 37 3
458 93 1 4
338 464 1020 1
17 126 1 5
312 447 1020 2
349 202 37 0
480 488 1 4
214 483 1 1
131 494 1 1
195 98 42 4
296 218 37 3
125 328 37 4
400 411 1226 2
298 483 1 5
118 216 37 5
35 422 1 2
498 5 1 1
131 73 1 0
43 161 1 4
99 17 1 2
64 403 1 5
122 95 37 0
5 336 1 5
395 88 37 3
455 56 1 4
194 272 2 2
402 389 1329 2
482 493 1 3
396 227 37 3
123 339 37 3
417 80 32 0
410 237 37 3
366 343 37 1
219 423 37 0
376 267 2 1
55 487 1 0
61 20 1 3
72 147 2 1
30 485 1 0
430 455 1226 5
477 484 1 0
58 241 1 5
108 295 2 5
388 80 37 4
480 275 1 3
306 238 37 4
315 388 2 4
48 166 1 2
167 421 2 5
383 295 2 2
411 319 1151 3
494 18 1 0
246 66 2 3
58 198 1 3
80 437 1247 2
66 471 1247 0
160 263 2 4
314 51 2 0
364 178 2 3
35 80 1 0
264 133 530 4
135 135 519 3
387 480 1 4
173 430 2 1
93 488 1 4
313 139 2 3
485 270 1 2
294 123 37 1
398 318 2 3
253 66 2 2
226 89 37 5
411 260 2 1
221 387 2 1
347 188 960 2
248 11 1 3
335 74 3 0
255 479 1 1
13 4 1 4
192 246 2 0
80 237 5 1
364 240 32 5
453 466 1 2
64 451 1 2
196 412 37 2
166 223 37 3
34 252 1 0
104 473 1247 5
215 384 2 0
435 212 1 5
179 116 1 1
284 119 37 2
443 374 1 0
477 194 1 5
26 233 1 4
29 196 1 0
50 196 1 5
483 300 1 3
274 460 2 4
278 367 2 1
78 293 1102 4
475 74 1 1
87 113 37 2
447 298 1 1
168 181 2 2
12 19 1 3
56 83 1 4
424 342 1058 0
80 459 1247 2
366 281 2 5
224 102 37 0
106 53 37 2
294 377 2 2
223 181 2 1
235 60 44 1
130 272 2 5
33 316 1 5
246 34 2 3
245 31 2 3
350 76 543 3
340 466 1396 0
406 123 37 4
418 344 1103 2
170 487 1 5
398 101 37 1
260 400 2 4
267 71 2 3
233 272 2 1
54 99 1 2
50 236 1 0
46 133 1 1
264 483 1 2
346 85 37 0
355 398 2 4
435 344 1 5
161 333 37 3
241 283 2 0
159 237 37 2
276 142 2 2
386 427 1226 3
45 4 1 3
114 192 37 1
334 395 2 5
451 381 1 2
369 253 2 5
497 354 1 2
204 425 37 0
446 483 1 1
399 373 1210 2
277 388 2 4
190 200 37 1
184 331 37 5
111 162 37 4
190 47 37 2
29 205 1 5
346 305 37 3
41 51 1 3
64 173 1 5
481 205 1 5
52 34 1 5
316 185 3 5
244 59 2 4
60 484 1 1
41 72 1 3
52 419 1 3
252 249 2 4
221 455 2 4
275 142 2 1
269 287 2 5
84 148 37 3
348 217 37 4
394 55 2 2
191 76 1 5
479 443 1 4
286 358 2 2
233 482 1 2
405 497 1 3
260 54 2 3
91 74 37 3
199 432 31 4
281 493 1 1
149 105 39 5
368 158 2 0
422 209 2 1
269 262 2 2
49 358 1 4
11 284 1 3
215 412 37 2
2 14 1 0
26 140 1 5
46 24 1 5
449 325 1 4
225 172 936 2
243 216 37 3
494 48 1 0
367 378 2 3
230 326 37 5
2 118 1 5
134 355 943 5
252 292 2 1
459 421 1 5
244 452 37 1
183 58 1 2
124 306 37 0
414 89 37 4
400 465 1226 1
23 161 1 4
39 483 1 0
174 200 37 2
288 348 37 2
207 319 37 3
215 189 782 5
92 259 2 1
348 250 2 1
360 179 2 1
80 269 2 1
372 404 1226 1
404 216 37 0
157 110 1 2
346 105 37 2
397 409 1226 2
378 384 1329 4
119 233 37 0
277 382 2 4
488 33 1 5
332 441 1034 1
154 51 196 1
68 246 4 2
281 493 1 0
292 469 1034 1
109 219 37 5
283 393 2 0
60 104 1 5
459 185 1 0
18 336 1 1
104 11 1 3
264 160 2 4
383 33 2 1
304 74 3 2
424 254 2 4
324 191 37 4
28 117 1 0
398 440 1226 2
116 376 1247 1
234 54 37 1
0 75 1 0
36 135 1 2
204 195 37 2
298 398 2 3
450 323 1 0
127 398 1098 3
226 67 39 1
182 470 1064 1
103 238 37 2
212 265 2 3
119 56 37 0
26 135 1 4
259 170 2 1
207 139 37 2
261 139 2 1
461 125 1 0
43 258 1 2
388 221 37 1
110 87 1 1
59 408 1 5
68 492 1 4
152 170 37 5
434 119 1 2
102 139 37 0
264 112 37 4
434 344 1 2
157 105 37 3
456 428 1 3
274 184 2 1
39 234 1 2
19 300 1 0
218 327 37 2
270 145 2 1
9 123 1 2
147 277 2 1
88 327 1233 5
109 58 37 2
324 113 37 5
40 377 1 3
60 464 1 0
222 497 1 5
358 490 1 0
392 311 37 4
395 343 2 4
282 259 2 0
31 102 1 0
285 226 37 5
49 360 1 5
304 381 2 0
456 114 1 0
479 406 1 2
61 170 1 4
400 488 1 3
128 167 92 4
392 492 1 5
97 221 37 3
481 473 1 1
275 305 37 5
251 262 2 5
277 454 2 2
107 5 1 0
32 236 1 0
151 244 530 1
274 403 2 1
365 147 2 1
54 431 1 4
277 290 2 3
126 464 1247 5
404 187 953 0
200 150 1 1
359 212 37 5
324 361 2 0
294 186 530 4
79 24 2 4
323 266 2 1
111 294 2 4
307 235 37 0
323 330 37 5
330 209 37 2
360 186 530 4
318 368 2 4
476 260 1 1
77 210 2 5
389 314 37 0
245 315 37 4
423 394 1247 2
161 476 1064 5
230 388 2 1
205 77 247 1
405 205 37 3
497 44 1 1
89 357 1327 5
134 140 1 5
216 326 37 2
499 166 1 5
488 116 1 0
370 218 37 2
372 31 2 1
16 318 1 2
355 23 2 4
43 280 1 4
285 21 2 1
40 333 1 5
361 253 2 2
225 326 37 5
345 88 37 3
495 281 1 3
123 226 37 5
96 382 1326 3
80 111 35 2
270 6 1 0
131 246 2 0
59 325 1 3
447 213 1 2
80 188 31 3
438 417 1 1
403 115 37 4
285 256 2 4
365 413 1226 3
376 69 2 1
326 428 2 2
476 440 1 4
402 337 1274 5
301 419 37 5
93 314 2 2
2 269 1 0
59 285 1 0
30 175 1 4
399 39 2 1
445 260 1 5
429 89 2 3
63 373 1 5
77 6 1 3
125 114 37 4
243 355 943 5
475 2 1 0
161 451 1064 2
8 333 1 4
120 116 37 1
137 156 1 1
188 36 25 1
38 5 1 4
170 165 1 3
90 299 2 1
242 351 32 3
345 206 37 1
407 116 37 4
146 247 2 1
334 81 37 1
31 301 1 2
192 492 1 4
150 440 1156 5
472 130 1 3
147 93 37 2
140 24 2 5
355 394 2 5
481 373 1 4
83 88 37 0
383 235 37 5
23 253 1 5
226 239 37 1
68 469 1247 3
122 165 37 0
22 166 1 1
375 113 37 5
49 456 1 0
43 285 1 4
15 264 1 1
116 370 1329 5
156 456 1387 3
413 218 37 2
14 259 1 3
97 255 2 4
25 399 1 4
256 218 37 4
451 402 1 5
287 428 37 1
491 434 1 5
494 268 1 4
115 453 1247 2
483 466 1 1
409 361 1256 5
369 215 37 5
443 167 1 4
266 120 37 2
494 211 1 3
39 76 1 1
326 426 2 0
55 135 1 2
435 70 1 2
97 451 1247 1
274 389 2 2
122 57 37 4
165 246 2 2
18 274 1 3
186 488 1 2
275 399 2 3
50 304 1 5
326 99 37 5
360 326 37 5
398 109 37 5
413 39 2 5
269 147 2 0
57 457 1 3
208 15 1 2
239 105 2 2
100 130 37 0
190 179 2 3
488 416 1 2
294 305 37 1
192 299 560 2
25 85 1 3
177 18 1 4
248 58 2 5
124 278 2 3
77 468 1247 5
112 228 37 0
417 95 32 3
287 404 2 4
101 9 1 5
447 244 1 4
57 395 1 4
313 115 37 0
253 357 2 2
356 14 1 2
33 86 1 3
218 87 37 2
29 336 1 1
392 79 37 0
181 57 1 4
109 386 1336 1
284 217 37 2
199 382 2 2
341 457 1102 4
268 420 37 1
39 198 1 1
14 163 1 5
479 48 1 0
35 370 1 0
396 142 2 2
284 205 37 5
362 436 1226 5
264 342 37 3
228 182 2 2
0 283 1 1
331 477 1006 5
274 0 1 4
49 444 1 5
284 206 37 4
482 238 1 1
304 41 2 0
216 164 37 5
264 11 1 4
163 431 4 1
345 493 1 2
398 114 37 0
475 307 1 2
288 400 2 5
177 198 37 4
422 323 1061 2
58 278 1 3
375 55 2 3
318 295 2 1
28 262 1 4
369 299 560 5
133 315 37 4
11 441 1 3
62 128 1 0
53 16 1 0
457 86 1 0
398 177 2 2
282 290 2 4
432 385 1329 2
217 256 2 3
410 41 2 2
115 304 37 5
349 354 943 4
59 309 1 1
320 206 37 4
390 409 1226 4
106 126 1 4
478 358 1 1
12 76 1 0
205 219 37 5
164 1 1 5
10 318 1 4
125 470 1247 1
298 289 2 5
26 482 1 1
414 193 37 4
234 462 2 2
49 158 1 1
241 311 37 5
113 286 2 5
244 148 2 0
169 430 1054 3
307 303 37 0
375 276 2 3
401 216 37 4
267 313 37 3
105 288 2 0
426 73 2 1
120 353 2 3
44 196 1 0
204 237 37 1
390 303 37 4
464 290 1 5
416 457 1226 1
160 26 2 5
82 407 1247 3
377 431 1226 2
9 372 1 2
451 455 1 3
130 148 863 5
226 300 37 5
71 169 2 2
339 53 2 0
88 66 37 0
213 463 1006 4
359 401 1099 5
389 236 37 0
151 71 1 3
215 275 2 4
248 350 37 4
420 268 2 1
482 192 1 2
123 99 37 0
298 419 37 1
361 386 2 5
377 362 2 3
362 209 37 2
215 276 2 3
264 431 37 2
484 426 1 5
53 268 1 2
293 30 2 4
447 342 1 0
409 76 543 1
159 280 2 1
39 3 1 0
161 373 2 4
10 318 1 5
452 9 1 1
485 368 1 5
396 438 1226 0
344 392 2 0
203 149 42 5
236 152 45 4
268 145 2 3
495 190 1 3
477 489 1 1
263 477 1358 1
255 318 37 5
166 331 37 3
81 342 1290 0
298 400 2 5
131 0 1 5
424 178 2 3
179 436 2 1
275 182 2 5
261 90 37 5
159 441 548 1
275 354 943 0
127 16 1 0
18 254 1 0
289 440 1051 3
477 43 1 1
174 72 1 1
162 178 2 4
272 84 37 4
328 388 2 1
247 422 37 1
92 381 1250 2
396 252 2 3
214 394 2 1
212 322 37 0
496 321 1 2
401 32 2 2
67 414 1247 5
188 467 1095 3
489 295 1 3
423 40 2 1
492 0 1 3
307 383 2 2
499 447 1 5
30 104 1 3
140 302 37 1
35 245 1 5
150 409 2 4
410 78 36 3
237 33 3 4
354 166 2 1
184 308 37 2
54 465 1 1
48 479 1 4
266 197 37 2
381 394 1247 1
430 249 1034 4
8 467 1 3
38 349 1 2
468 401 1 0
265 374 2 4
104 355 1325 5
385 92 37 3
364 419 1226 3
140 163 1 5
413 6 1 3
310 422 37 0
412 23 2 0
96 343 1094 5
49 289 1 2
172 484 1 0
79 461 1247 1
193 304 37 5
290 388 2 4
454 311 1 2
283 356 2 4
365 267 2 5
393 401 1348 5
490 411 1 3
385 202 37 1
481 261 1 3
93 416 1247 4
5 95 1 4
261 491 1 5
178 473 1043 1
244 247 2 4
303 216 37 2
417 423 1226 5
414 228 37 0
400 486 1 2
354 449 1358 2
291 274 2 4
78 190 5 5
337 418 2 4
262 195 37 1
404 162 2 4
179 80 37 1
269 217 37 3
488 356 1 2
463 70 1 0
172 463 1064 1
456 284 1 1
93 136 37 5
50 426 1 0
165 191 37 5
186 457 1151 1
81 215 979 1
394 8 1 2
258 206 37 1
224 63 363 0
462 55 1 0
41 99 1 3
403 221 37 3
74 7 1 0
343 365 2 2
300 348 37 4
324 159 2 1
229 39 37 0
101 174 947 4
39 431 1 3
348 53 2 4
150 446 1156 3
37 121 1 1
192 25 2 5
398 121 37 2
63 90 1 5
419 456 1226 2
481 437 1 0
230 223 37 5
69 254 1094 0
18 221 1 3
317 176 2 3
270 446 37 5
223 314 37 5
134 280 2 4
70 57 2 2
244 82 2 0
218 285 2 2
92 15 1 2
443 94 1 0
315 365 2 4
3 0 1 2
365 349 37 5
453 62 1 1
353 441 1159 0
213 213 37 3
444 280 1 4
393 486 1 1
472 137 1 0
487 443 1 5
126 111 37 3
226 81 37 4
177 50 1 3
1 471 1 1
48 230 1 1
493 39 1 4
194 358 2 2
390 281 2 0
471 359 1 1
496 209 1 4
227 108 37 4
348 408 2 4
158 372 2 2
303 428 37 1
109 298 1066 0
62 66 1 2
417 232 1013 0
32 347 1 0
44 337 1 5
231 416 37 4
109 412 1247 0
221 450 5 4
331 25 2 4
141 91 1 1
169 370 2 0
157 325 37 0
430 274 1076 0
296 337 37 2
108 130 1 4
342 295 2 3
292 379 2 0
73 479 1 4
386 145 2 1
471 219 1 3
153 443 1354 4
120 190 37 0
288 195 37 2
90 357 1327 4
226 279 2 3
402 418 1226 3
32 299 1 5
263 371 2 4
214 103 37 3
1 344 1 0
173 129 1 1
305 309 37 5
154 111 1 0
292 413 37 2
125 401 1147 5
5 44 1 3
346 490 1 3
168 483 1 3
14 364 1 4
422 201 2 4
450 369 1 5
166 148 1 3
248 159 2 5
267 476 1044 5
201 429 37 1
19 36 1 0
26 404 1 1
64 375 1 4
421 301 1120 2
84 1 1 0
105 243 1079 3
338 459 1020 5
382 479 1 0
446 448 1 4
446 454 1 1
250 199 37 1
466 361 1 5
456 477 1 4
336 274 2 4
399 387 1247 0
455 52 1 1
439 362 1 2
412 39 2 0
281 397 2 2
411 236 37 5
258 151 2 2
465 310 1 3
377 370 2 0
465 422 1 2
170 107 1 4
325 129 37 0
465 405 1 3
193 470 1090 5
463 403 1 2
16 278 1 0
94 442 1247 4
20 497 1 4
16 323 1 0
324 219 37 1
361 442 1226 2
81 242 810 2
393 492 1 1
416 363 1222 0
445 278 1 1
315 493 1 4
158 205 37 2
290 311 37 5
305 430 1414 2
241 11 1 5
26 30 1 4
330 219 37 1
368 319 37 5
261 451 37 3
213 138 37 2
195 91 1 4
246 275 2 0
350 439 1354 1
138 167 1 5
476 364 1 0
236 73 45 4
446 329 1 5
249 260 2 2
6 499 1 5
164 355 943 1
414 8 1 5
243 347 37 2
253 444 37 0
79 376 1247 3
420 194 562 5
201 348 37 0
397 412 1226 5
8 403 1 2
42 322 1 4
91 147 37 1
1 219 1 2
371 234 37 0
414 338 1148 5
474 486 1 1
251 317 37 5
466 405 1 2
8 193 1 4
54 224 1 3
420 2 1 4
106 230 37 1
227 30 2 5
489 438 1 3
57 14 1 0
296 373 2 2
229 67 37 4
24 492 1 2
143 286 2 4
252 81 37 2
448 106 1 1
359 452 1226 4
446 272 1 3
312 408 5 5
164 29 2 5
116 321 37 1
138 218 37 5
221 471 1034 4
214 225 37 3
52 335 1 5
11 213 1 2
230 138 37 5
157 479 1 0
421 81 5 2
65 359 1 2
364 155 2 5
175 376 2 3
482 4 1 3
331 445 1006 1
183 439 2 4
101 476 1247 5
227 418 37 1
158 317 37 3
82 496 1 2
81 43 36 2
290 52 2 0
481 61 1 5
499 374 1 5
404 286 2 1
239 322 37 3
100 83 54 1
322 57 2 1
344 294 2 2
165 364 2 5
65 473 1 0
463 311 1 1
126 85 37 5
478 209 1 2
68 50 2 1
242 240 32 3
432 267 1101 2
288 194 37 2
258 172 2 1
232 447 37 0
116 461 1247 2
137 248 2 4
391 225 37 5
261 42 2 4
328 70 2 0
127 102 37 0
98 204 37 0
13 141 1 3
285 130 781 1
48 193 1 2
390 473 1226 4
35 404 1 4
102 397 1120 0
218 464 1076 0
127 310 37 1
422 212 2 4
250 383 2 0
167 412 2 3
389 370 1106 1
238 375 2 4
299 497 1 4
147 42 115 1
63 247 1 1
20 102 1 3
209 304 37 5
331 326 37 0
41 184 1 3
153 320 37 2
7 135 1 5
480 278 1 2
473 92 1 4
383 303 37 5
143 25 2 1
20 442 1 0
106 17 1 1
491 192 1 1
20 51 1 5
82 273 2 3
84 201 37 4
369 141 2 2
177 1 1 1
17 99 1 4
476 50 1 0
460 248 1 2
496 234 1 2
368 406 1226 1
423 359 1329 2
309 73 2 1
180 404 2 4
146 484 1 1
276 459 2 4
171 460 1064 0
98 414 1247 2
432 0 1 2
62 260 1 5
497 354 1 4
123 288 2 4
488 459 1 3
254 451 37 3
112 295 2 3
269 421 37 2
458 220 1 4
58 86 1 2
262 11 1 3
52 77 1 2
491 452 1 3
442 401 1 1
156 297 530 2
234 433 37 3
157 24 2 4
364 327 37 4
210 405 2 4
132 301 37 0
78 301 1061 5
13 37 1 4
159 339 37 1
338 337 37 2
250 388 2 4
438 213 1 3
493 194 1 4
483 308 1 2
402 142 2 2
265 154 2 3
324 111 37 3
216 157 39 1
58 421 1 0
419 16 1 1
317 274 2 3
49 256 1 5
18 456 1 1
303 202 37 1
490 165 1 4
493 395 1 3
486 434 1 3
209 16 1 5
198 419 37 3
206 146 37 3
170 389 2 2
399 184 2 2
441 86 1 0
294 424 37 3
112 223 37 5
299 44 2 4
333 377 2 4
346 476 1241 0
480 299 1 3
434 357 1 3
260 70 2 5
316 285 2 4
350 73 2 3
163 373 2 4
13 364 1 4
218 336 37 2
53 328 1 0
166 393 2 2
237 436 37 4
51 63 1 0
395 451 1226 1
98 5 1 2
105 458 1247 4
21 197 1 5
243 269 2 2
423 436 1226 3
351 472 1364 2
43 368 1 1
373 148 2 2
301 369 2 3
27 256 1 5
271 326 37 1
130 412 1247 1
228 156 37 2
188 478 1 1
472 162 1 3
476 37 1 0
446 183 1 4
78 233 2 3
189 339 37 2
260 148 2 5
147 446 1102 2
211 422 37 1
206 400 2 4
381 62 2 3
451 40 1 3
42 84 1 4
420 196 562 2
3 158 1 5
131 63 1 1
427 344 1103 5
439 37 1 1
120 233 37 2
437 16 1 4
213 131 37 0
297 145 2 1
120 81 37 2
419 0 1 1
304 378 2 4
328 42 2 4
75 38 2 1
289 23 2 0
306 19 1 1
267 48 2 4
375 446 1226 3
224 442 37 0
147 349 37 1
478 497 1 1
59 392 1 0
220 73 1 1
485 92 1 1
411 332 1250 4
378 183 2 3
146 210 37 2
461 331 1 4
467 40 1 5
270 32 2 4
488 226 1 5
443 42 1 2
94 35 16 5
274 461 2 1
13 332 1 2
333 316 37 0
157 198 37 1
64 140 1 3
447 231 1 1
112 151 37 1
19 299 1 4
59 378 1 2
144 484 1 5
477 117 1 2
286 419 37 4
168 482 1 5
245 177 2 5
103 234 37 2
245 42 2 4
492 192 1 2
391 166 2 5
351 425 1364 5
470 458 1 5
103 55 37 4
425 223 2 4
283 139 2 2
101 492 1 0
221 370 2 2
373 48 2 4
107 399 1098 5
135 243 1079 1
451 249 1 5
31 480 1 2
284 368 2 5
141 401 1064 0
179 323 37 2
427 380 1329 2
320 472 1060 5
297 90 37 0
198 71 1 3
176 325 37 3
355 319 37 2
385 108 37 0
139 154 1 3
116 12 1 1
434 330 1 5
323 215 37 5
324 163 2 4
83 388 1336 2
295 54 2 2
183 245 2 0
41 78 1 0
137 341 37 5
342 433 1121 4
361 212 37 3
159 437 548 2
43 272 1 3
199 392 2 2
188 101 1 3
496 499 1 3
270 22 2 3
496 256 1 3
121 39 37 5
146 424 1116 1
110 212 37 1
209 70 1 4
183 118 732 1
137 322 37 0
404 151 2 0
80 136 35 0
339 126 37 5
60 416 1 2
251 147 2 5
398 176 2 2
435 35 1 0
269 424 37 1
315 473 1020 3
127 440 1247 0
5 498 1 2
463 73 1 0
140 243 1079 0
230 264 2 0
472 384 1 4
83 394 1120 5
358 432 1226 1
434 301 1 0
86 443 1247 4
350 356 2 5
22 438 1 0
28 222 1 3
295 210 37 0
448 413 1 0
147 483 1 4
47 4 1 1
355 149 2 4
1 73 1 5
258 203 37 3
26 203 1 4
260 395 2 4
3 70 1 0
35 94 1 0
294 454 2 0
10 73 1 3
166 428 1095 3
133 122 1 4
388 444 1226 1
310 36 2 4
464 347 1 4
468 491 1 2
67 119 2 2
236 74 45 1
25 385 1 0
85 192 37 4
105 227 37 0
132 336 37 4
326 105 37 5
196 278 2 2
106 252 2 4
385 214 37 5
346 169 2 4
392 390 1329 1
63 491 1 4
385 19 1 0
114 1 1 2
355 249 2 2
399 229 37 5
96 383 1329 0
245 480 1 5
40 335 1 5
423 32 2 0
200 294 2 5
326 499 1 4
476 159 1 3
68 45 2 2
234 401 2 3
201 381 2 3
121 102 37 0
236 272 2 5
73 80 2 5
117 32 2 5
247 454 37 3
123 214 37 4
17 303 1 4
402 288 2 3
337 466 1043 5
359 163 2 3
170 314 37 4
435 327 1 4
88 242 1027 0
276 495 1 3
427 367 1339 0
65 278 1 3
236 36 27 0
355 243 1079 5
358 438 1226 0
303 298 1066 4
483 74 1 1
195 332 37 2
430 254 1034 5
157 289 2 3
153 94 37 5
448 399 1 5
319 444 1006 2
31 450 1 0
275 224 37 5
40 101 1 1
66 282 1076 3
344 300 37 3
456 83 1 5
362 141 2 1
166 345 37 5
250 78 569 5
2 461 1 2
322 117 37 0
154 314 37 1
309 160 2 4
105 493 1 5
185 119 319 2
60 139 1 1
367 23 2 2
151 166 76 2
164 53 242 1
290 104 37 5
193 405 2 5
171 2 1 5
163 415 2 2
441 317 1 4
142 412 1210 5
353 104 37 0
73 273 1086 4
259 393 2 1
170 86 1 3
395 160 2 1
202 261 2 5
218 424 37 5
241 462 2 2
362 472 1226 5
404 135 2 2
294 193 37 4
487 216 1 5
283 44 2 2
258 175 2 0
184 123 37 5
55 495 1 0
1 183 1 1
311 22 2 4
189 76 1 5
430 428 1226 0
208 270 2 0
356 211 37 0
111 208 37 0
90 460 1247 1
447 28 1 2
233 247 2 2
12 30 1 2
467 455 1 2
481 437 1 0
133 302 37 3
79 43 28 0
216 419 37 1
277 255 2 2
456 37 1 0
305 111 37 2
402 329 2 3
405 278 2 1
63 357 1 3
58 304 1 5
161 7 1 4
124 151 37 0
87 298 2 2
343 467 1237 3
360 486 1 3
171 285 2 4
92 426 1247 2
386 240 32 1
329 82 37 5
135 395 1103 5
107 487 1 5
180 214 37 4
390 383 1329 5
181 76 69 3
207 310 37 1
201 483 1 2
350 314 37 1
364 378 2 3
324 296 3 0
361 138 2 0
350 496 1 4
126 252 2 1
76 485 1 1
38 199 1 2
452 386 1 4
340 417 2 2
174 229 37 2
82 455 1247 5
373 290 2 2
124 36 25 5
120 194 37 1
197 452 1129 3
408 447 1226 0
423 31 2 2
271 28 2 4
9 260 1 3
294 25 2 4
29 226 1 2
476 72 1 1
223 327 37 1
57 147 1 4
44 134 1 2
481 217 1 4
143 228 37 5
29 144 1 3
318 249 2 4
323 277 2 2
476 445 1 5
334 405 2 3
381 202 37 2
134 175 530 0
361 113 37 5
379 146 2 0
317 264 2 3
417 33 2 5
138 74 1 5
321 225 37 2
495 351 1 1
243 418 37 5
104 294 2 1
169 355 943 0
438 424 1 5
248 59 2 5
474 232 1 1
397 110 37 0
337 204 37 4
289 98 37 2
480 382 1 0
98 344 1248 5
40 343 1 4
340 86 37 5
212 464 1335 1
94 357 1327 4
210 308 37 3
430 22 2 3
472 393 1 5
249 3 1 2
129 440 1247 2
197 265 2 4
213 188 960 2
90 11 1 5
258 103 37 5
437 404 1 5
243 420 37 1
467 435 1 4
229 110 37 3
401 251 2 1
33 295 1 2
112 489 1 1
499 1 1 3
57 98 1 2
225 432 37 4
137 268 2 5
284 278 2 5
254 268 2 0
356 317 37 5
393 397 1345 1
149 234 37 2
144 258 2 4
327 166 2 5
392 448 1226 3
56 477 1 0
335 166 2 3
242 440 37 4
32 402 1 1
9 221 1 1
378 245 2 0
426 217 2 5
452 147 1 4
337 443 1043 0
207 235 37 4
178 236 37 0
302 206 37 0
487 66 1 0
474 149 1 4
468 221 1 1
97 475 1247 3
229 359 2 1
23 385 1 4
495 487 1 2
320 163 2 2
404 298 1128 0
334 37 2 2
467 205 1 2
237 314 37 2
459 326 1 3
457 386 1 0
19 308 1 2
50 281 1 3
135 123 1 4
490 342 1 0
145 178 2 4
300 372 2 2
467 17 1 5
294 370 2 4
20 230 1 1
162 410 2 4
382 108 37 1
196 214 37 2
123 148 37 1
55 3 1 4
151 324 37 4
155 143 1 5
99 278 2 1
80 397 1120 5
88 482 1 4
491 407 1 4
205 428 37 2
108 221 37 1
180 470 1095 3
305 493 1 3
129 412 1247 2
316 148 2 0
432 478 1 4
210 244 530 5
142 358 2 4
138 165 1 3
458 38 1 5
52 430 1 0
287 379 2 4
223 76 541 4
99 134 37 3
336 261 2 4
464 268 1 5
312 337 37 0
100 413 1247 2
407 295 2 0
427 215 2 1
365 451 1226 0
387 317 37 1
166 232 37 5
17 410 1 5
28 361 1 3
252 31 2 5
458 69 1 3
200 213 37 1
172 419 2 2
498 398 1 4
490 229 1 0
303 130 781 2
92 164 37 0
157 472 1112 0
92 463 1247 1
69 128 2 2
